t,y
7.922448979591837359e-01,-3.309263681935808332e+00
7.922675736961450887e-01,-4.277732083255996187e+00
7.922902494331065526e-01,-4.855650157989401805e+00
7.923129251700680165e-01,-4.990254879263319232e+00
7.923356009070294803e-01,-4.669257044098630516e+00
7.923582766439909442e-01,-3.921963258637235494e+00
7.923809523809524080e-01,-2.816600290318300281e+00
7.924036281179138719e-01,-1.454086069452908969e+00
7.924263038548753357e-01,4.118396180598668521e-02
7.924489795918367996e-01,1.532693961006322825e+00
7.924716553287981524e-01,2.884271370837145021e+00
7.924943310657596163e-01,3.972519263077511020e+00
7.925170068027210801e-01,4.698082287402214341e+00
7.925396825396825440e-01,4.994717661281318222e+00
7.925623582766440078e-01,4.835343033621290587e+00
7.925850340136054717e-01,4.234509061561138488e+00
7.926077097505669355e-01,3.247070957975390471e+00
7.926303854875283994e-01,1.963180295316649948e+00
7.926530612244898633e-01,5.000543064115869907e-01
7.926757369614512161e-01,-1.008725867657181752e+00
7.926984126984126799e-01,-2.425410929335384047e+00
7.927210884353741438e-01,-3.620659722407271186e+00
7.927437641723356077e-01,-4.485347879714856489e+00
7.927664399092970715e-01,-4.940530709150383615e+00
7.927891156462585354e-01,-4.944650722012104538e+00
7.928117913832199992e-01,-4.497331767498565114e+00
7.928344671201814631e-01,-3.639413374675623647e+00
7.928571428571429269e-01,-2.449222166630041997e+00
7.928798185941042798e-01,-1.035420760829959264e+00
7.929024943310657436e-01,4.729129598588433514e-01
7.929251700680272075e-01,1.938070458359656190e+00
7.929478458049886713e-01,3.226285119913004262e+00
7.929705215419501352e-01,4.219944937277272601e+00
7.929931972789115990e-01,4.828330305149583168e+00
7.930158730158730629e-01,4.995896579890770184e+00
7.930385487528345267e-01,4.707345219649293533e+00
7.930612244897958796e-01,3.989020517566475021e+00
7.930839002267573434e-01,2.906504408541135565e+00
7.931065759637188073e-01,1.558628939942618974e+00
7.931292517006802711e-01,6.845305849593677494e-02
7.931519274376417350e-01,-1.427972481375255676e+00
7.931746031746031989e-01,-2.794026341094140165e+00
7.931972789115646627e-01,-3.904989914926735750e+00
7.932199546485261266e-01,-4.659433945944856603e+00
7.932426303854875904e-01,-4.988478860342921095e+00
7.932653061224489432e-01,-4.862083366086574543e+00
7.932879818594104071e-01,-4.291787176416622884e+00
7.933106575963718710e-01,-3.329657451874163510e+00
7.933333333333333348e-01,-2.063535149021396897e+00
7.933560090702947987e-01,-6.090152769255299248e-01
7.933786848072562625e-01,9.011067485250928710e-01
7.934013605442177264e-01,2.328959120793070436e+00
7.934240362811791902e-01,3.544181125477385841e+00
7.934467120181406541e-01,4.435824872079081160e+00
7.934693877551020069e-01,4.922484664842754931e+00
7.934920634920634708e-01,4.959729216990172773e+00
7.935147392290249346e-01,4.544158158475690712e+00
7.935374149659863985e-01,3.713712484548198134e+00
7.935600907029478623e-01,2.544210601508012370e+00
7.935827664399093262e-01,1.142426223450164313e+00
7.936054421768707900e-01,-3.636599028223470587e-01
7.936281179138322539e-01,-1.836544442128716925e+00
7.936507936507937178e-01,-3.141755312828451885e+00
7.936734693877550706e-01,-4.160128780057984699e+00
7.936961451247165344e-01,-4.798688920482250708e+00
7.937188208616779983e-01,-4.999136180380127747e+00
7.937414965986394622e-01,-4.743170034775626931e+00
7.937641723356009260e-01,-4.054159797087667272e+00
7.937868480725623899e-01,-2.995011036923278969e+00
7.938095238095238537e-01,-1.662422398843784732e+00
7.938321995464853176e-01,-1.780571655571467904e-01
7.938548752834467814e-01,1.322564411709141519e+00
7.938775510204081343e-01,2.702437902617356613e+00
7.939002267573695981e-01,3.835582990516212654e+00
7.939229024943310620e-01,4.618545280497647454e+00
7.939455782312925258e-01,4.979841525813484715e+00
7.939682539682539897e-01,4.886485937763747955e+00
7.939909297052154535e-01,4.347001737227469853e+00
7.940136054421769174e-01,3.410642997761824446e+00
7.940362811791383812e-01,2.162897824848258210e+00
7.940589569160997341e-01,7.176834239877147859e-01
7.940816326530611979e-01,-7.930543640900480362e-01
7.941043083900226618e-01,-2.231387514637402258e+00
7.941269841269841256e-01,-3.465998434430379138e+00
7.941496598639455895e-01,-4.384169054964553780e+00
7.941723356009070534e-01,-4.902071817920631958e+00
7.941950113378685172e-01,-4.972423001624687977e+00
7.942176870748299811e-01,-4.588799651754032816e+00
7.942403628117914449e-01,-3.786225987140656724e+00
7.942630385487527978e-01,-2.637975742728613238e+00
7.942857142857142616e-01,-1.248882390843492063e+00
7.943083900226757255e-01,2.542319927862178308e-01
7.943310657596371893e-01,1.734135388462867855e+00
7.943537414965986532e-01,3.055714903842789543e+00
7.943764172335601170e-01,4.098312372081306165e+00
7.943990929705215809e-01,4.766740256005731702e+00
7.944217687074830447e-01,4.999972123083590958e+00
7.944444444444445086e-01,4.776714264382595942e+00
7.944671201814058614e-01,4.117349777288228374e+00
7.944897959183673253e-01,3.082077620212795743e+00
7.945124716553287891e-01,1.765416540751945540e+00
7.945351473922902530e-01,2.875756601291540870e-01
7.945578231292517168e-01,-1.216520433714453286e+00
7.945804988662131807e-01,-2.609550092482646466e+00
7.946031746031746446e-01,-3.764331861710241256e+00
7.946258503401361084e-01,-4.575435950938810059e+00
7.946485260770975723e-01,-4.968809810652214054e+00
7.946712018140589251e-01,-4.908539015541203199e+00
7.946938775510203889e-01,-4.400126196030189618e+00
7.947165532879818528e-01,-3.489988656630401032e+00
7.947392290249433167e-01,-2.261220547777674117e+00
7.947619047619047805e-01,-8.260064983458645926e-01
7.947845804988662444e-01,6.846206675186995438e-01
7.948072562358277082e-01,2.132743024739744975e+00
7.948299319727891721e-01,3.386149240647491787e+00
7.948526077097506359e-01,4.330405265256173308e+00
7.948752834467119888e-01,4.879301983177945168e+00
7.948979591836734526e-01,4.982725972562567662e+00
7.949206349206349165e-01,4.631234783054191340e+00
7.949433106575963803e-01,3.856919016906713793e+00
7.949659863945578442e-01,2.730472506625118534e+00
7.949886621315193080e-01,1.354738077301371968e+00
7.950113378684807719e-01,-1.446818442899328871e-01
7.950340136054422358e-01,-1.630892537149786214e+00
7.950566893424036996e-01,-2.968205262442957348e+00
7.950793650793650524e-01,-4.034525435574856544e+00
7.951020408163265163e-01,-4.732499673102776860e+00
7.951247165532879801e-01,-4.998404006067960204e+00
7.951473922902494440e-01,-4.807961779916533729e+00
7.951700680272109079e-01,-4.178560075501553506e+00
7.951927437641723717e-01,-3.167662295501287417e+00
7.952154195011338356e-01,-1.867561844551907102e+00
7.952380952380952994e-01,-3.969558841181117237e-01
7.952607709750566523e-01,1.109891534904095867e+00
7.952834467120181161e-01,2.515407572500020894e+00
7.953061224489795800e-01,3.691270787087431060e+00
7.953287981859410438e-01,4.530126684861150110e+00
7.953514739229025077e-01,4.955389019065433942e+00
7.953741496598639715e-01,4.928231995972971902e+00
7.953968253968254354e-01,4.451135009808069753e+00
7.954195011337868992e-01,3.567656277906766427e+00
7.954421768707483631e-01,2.358456042790225471e+00
7.954648526077097159e-01,9.339324167175864222e-01
7.954875283446711798e-01,-5.758577953091164048e-01
7.955102040816326436e-01,-2.033073080805423594e+00
7.955328798185941075e-01,-3.304671936782026531e+00
7.955555555555555713e-01,-4.274559353366106151e+00
7.955782312925170352e-01,-4.854186108684235279e+00
7.956009070294784991e-01,-4.990633175981847636e+00
7.956235827664399629e-01,-4.671443148934158351e+00
7.956462585034014268e-01,-3.925757583603803891e+00
7.956689342403627796e-01,-2.821656419408555383e+00
7.956916099773242435e-01,-1.459942385896779715e+00
7.957142857142857073e-01,3.506213063791432244e-02
7.957369614512471712e-01,1.526865528853801557e+00
7.957596371882086350e-01,2.879268464536893113e+00
7.957823129251700989e-01,3.968798640246675724e+00
7.958049886621315627e-01,4.695983635146399493e+00
7.958276643990930266e-01,4.994432583306920748e+00
7.958503401360544904e-01,4.836897557107502799e+00
7.958730158730158433e-01,4.237761260925917206e+00
7.958956916099773071e-01,3.251723912432521679e+00
7.959183673469387710e-01,1.968809197321658377e+00
7.959410430839002348e-01,5.061452459217394839e-01
7.959637188208616987e-01,-1.002728984029843451e+00
7.959863945578231625e-01,-2.420055607769877160e+00
7.960090702947846264e-01,-3.616434895493065849e+00
7.960317460317460903e-01,-4.482639267622422707e+00
7.960544217687075541e-01,-4.939585603969053551e+00
7.960770975056689069e-01,-4.945555410387988182e+00
7.960997732426303708e-01,-4.500003652781430219e+00
7.961224489795918347e-01,-3.643608517869409980e+00
7.961451247165532985e-01,-2.454557557646086074e+00
7.961678004535147624e-01,-1.041409286716055593e+00
7.961904761904762262e-01,4.668180422679621966e-01
7.962131519274376901e-01,1.932425605601107099e+00
7.962358276643991539e-01,3.221605698326766021e+00
7.962585034013605068e-01,4.216658170820620555e+00
7.962811791383219706e-01,4.826736270516894578e+00
7.963038548752834345e-01,4.996140809984439102e+00
7.963265306122448983e-01,4.709405416636930575e+00
7.963492063492063622e-01,3.992708588647802870e+00
7.963718820861678260e-01,2.911483638520134143e+00
7.963945578231292899e-01,1.564444732833318641e+00
7.964172335600907537e-01,7.457444138109714515e-02
7.964399092970522176e-01,-1.422104381281849905e+00
7.964625850340135704e-01,-2.788947272252443099e+00
7.964852607709750343e-01,-3.901163588479379385e+00
7.965079365079364981e-01,-4.657209699578369388e+00
7.965306122448979620e-01,-4.988059764318586886e+00
7.965532879818594258e-01,-4.863507683220255728e+00
7.965759637188208897e-01,-4.294924868755755298e+00
7.965986394557823536e-01,-3.334222052951716364e+00
7.966213151927438174e-01,-2.069109917827987033e+00
7.966439909297052813e-01,-6.150912456708982345e-01
7.966666666666666341e-01,8.950843063778108899e-01
7.966893424036280980e-01,2.323540044903282809e+00
7.967120181405895618e-01,3.539860169112278410e+00
7.967346938775510257e-01,4.432996531863112821e+00
7.967573696145124895e-01,4.921407163875154644e+00
7.967800453514739534e-01,4.960500929435253781e+00
7.968027210884354172e-01,4.546708628183941059e+00
7.968253968253968811e-01,3.717808857570590320e+00
7.968480725623583449e-01,2.549478885331474487e+00
7.968707482993196978e-01,1.148385431899347831e+00
7.968934240362811616e-01,-3.575538362669838377e-01
7.969160997732426255e-01,-1.830848991896333988e+00
7.969387755102040893e-01,-3.136990464737273054e+00
7.969614512471655532e-01,-4.156729557364668537e+00
7.969841269841270170e-01,-4.796965666966674036e+00
7.970068027210884809e-01,-4.999246226419366224e+00
7.970294784580499448e-01,-4.745103333339288021e+00
7.970521541950114086e-01,-4.057739840999937897e+00
7.970748299319727614e-01,-2.999910973726501950e+00
7.970975056689342253e-01,-1.668194871863038831e+00
7.971201814058956892e-01,-1.841751569362597429e-01
7.971428571428571530e-01,1.316659465116992056e+00
7.971655328798186169e-01,2.697285113332444251e+00
7.971882086167800807e-01,3.831652800211580168e+00
7.972108843537415446e-01,4.616196509480390731e+00
7.972335600907030084e-01,4.979288613247526030e+00
7.972562358276643613e-01,4.887779363712002834e+00
7.972789115646258251e-01,4.350023413897428526e+00
7.973015873015872890e-01,3.415117050753056382e+00
7.973242630385487528e-01,2.168415780026058837e+00
7.973469387755102167e-01,7.237415005717640071e-01
7.973696145124716805e-01,-7.870092591099926427e-01
7.973922902494331444e-01,-2.225907290018514395e+00
7.974149659863946082e-01,-3.461583426193381996e+00
7.974376417233560721e-01,-4.381222346544811685e+00
7.974603174603174249e-01,-4.900862439241783441e+00
7.974829931972788888e-01,-4.973061367091583307e+00
7.975056689342403526e-01,-4.591227479584532922e+00
7.975283446712018165e-01,-3.790221620407765890e+00
7.975510204081632804e-01,-2.643174386291578415e+00
7.975736961451247442e-01,-1.254809416572382652e+00
7.975963718820862081e-01,2.481177131615258380e-01
7.976190476190476719e-01,1.728392079237868639e+00
7.976417233560091358e-01,3.050866920255315140e+00
7.976643990929704886e-01,4.094802327547309773e+00
7.976870748299319525e-01,4.764888612165266046e+00
7.977097505668934163e-01,4.999947932156951325e+00
7.977324263038548802e-01,4.778519734964058685e+00
7.977551020408163440e-01,4.120820072704597159e+00
7.977777777777778079e-01,3.086895907857011956e+00
7.978004535147392717e-01,1.771142918401796829e+00
7.978231292517007356e-01,2.936873183733978987e-01
7.978458049886621994e-01,-1.210581479843320984e+00
7.978684807256235523e-01,-2.604326060275657717e+00
7.978911564625850161e-01,-3.760299697241308969e+00
7.979138321995464800e-01,-4.572963784590937664e+00
7.979365079365079438e-01,-4.968123347390421607e+00
7.979591836734694077e-01,-4.909700928400359210e+00
7.979818594104308715e-01,-4.403030404164640643e+00
7.980045351473923354e-01,-3.494370010325126952e+00
7.980272108843537993e-01,-2.266679036205026865e+00
7.980498866213152631e-01,-8.320437699657480257e-01
7.980725623582766159e-01,6.785558062807517388e-01
7.980952380952380798e-01,2.127204286339568373e+00
7.981179138321995437e-01,3.381642303332432764e+00
7.981405895691610075e-01,4.327341605448962625e+00
7.981632653061224714e-01,4.877961308276409724e+00
7.981859410430839352e-01,4.983230684112031739e+00
7.982086167800453991e-01,4.633538801668385609e+00
7.982312925170068629e-01,3.860811989253549292e+00
7.982539682539682158e-01,2.735599010343740645e+00
7.982766439909296796e-01,1.360630070535680192e+00
7.982993197278911435e-01,-1.385622914309742049e-01
7.983219954648526073e-01,-1.625104130373715705e+00
7.983446712018140712e-01,-2.963276474333271349e+00
7.983673469387755350e-01,-4.030906256886296113e+00
7.983900226757369989e-01,-4.730520529237426608e+00
7.984126984126984627e-01,-4.998245589806937339e+00
7.984353741496599266e-01,-4.809638554416641121e+00
7.984580498866212794e-01,-4.181918953852903797e+00
7.984807256235827433e-01,-3.172396617290615506e+00
7.985034013605442071e-01,-1.873239373531683016e+00
7.985260770975056710e-01,-4.030582706528224035e-01
7.985487528344671349e-01,1.103921429272308297e+00
7.985714285714285987e-01,2.510114809169698091e+00
7.985941043083900626e-01,3.687138587183978355e+00
7.986167800453515264e-01,4.527532311836396595e+00
7.986394557823129903e-01,4.954569335172238631e+00
7.986621315192743431e-01,4.929261837083699582e+00
7.986848072562358070e-01,4.453920353025402790e+00
7.987074829931972708e-01,3.571942825692704826e+00
7.987301587301587347e-01,2.363852439962280894e+00
7.987528344671201985e-01,9.399459805468812768e-01
7.987755102040816624e-01,-5.697760938962896926e-01
7.987981859410431262e-01,-2.027478491738525346e+00
7.988208616780045901e-01,-3.300075237410499795e+00
7.988435374149660539e-01,-4.271380215223865129e+00
7.988662131519274068e-01,-4.852714782176113850e+00
7.988888888888888706e-01,-4.991003990943629454e+00
7.989115646258503345e-01,-4.673622250536288547e+00
7.989342403628117983e-01,-3.929546023232329155e+00
7.989569160997732622e-01,-2.826708318384872243e+00
7.989795918367347261e-01,-1.465796513653681910e+00
7.990022675736961899e-01,2.894024692429383872e-02
7.990249433106576538e-01,1.521034807685824886e+00
7.990476190476191176e-01,2.874261241760482477e+00
7.990702947845804704e-01,3.965072067541311363e+00
7.990929705215419343e-01,4.693877942857477947e+00
7.991156462585033982e-01,4.994140017879857396e+00
7.991383219954648620e-01,4.838444829315838192e+00
7.991609977324263259e-01,4.241007107199621373e+00
7.991836734693877897e-01,3.256371992035808738e+00
7.992063492063492536e-01,1.974435147767019672e+00
7.992290249433107174e-01,5.122354266211782692e-01
7.992517006802720703e-01,-9.967305971336787307e-01
7.992743764172335341e-01,-2.414696658154233955e+00
7.992970521541949980e-01,-3.612204646964963572e+00
7.993197278911564618e-01,-4.479923935329241935e+00
7.993424036281179257e-01,-4.938633093559444021e+00
7.993650793650793895e-01,-4.946452684585898929e+00
7.993877551020408534e-01,-4.502668791835662709e+00
7.994104308390023172e-01,-3.647798198711696305e+00
7.994331065759637811e-01,-2.459889268888057590e+00
7.994557823129251339e-01,-1.047396251363190256e+00
7.994784580498865978e-01,4.607224248241171272e-01
7.995011337868480616e-01,1.926777855827730201e+00
7.995238095238095255e-01,3.216921447038699533e+00
7.995464852607709894e-01,4.213365082919453108e+00
7.995691609977324532e-01,4.825134999839861827e+00
7.995918367346939171e-01,4.996377550064537765e+00
7.996145124716553809e-01,4.711458553470132316e+00
7.996371882086168448e-01,3.996390674015365185e+00
7.996598639455781976e-01,2.916458503727237250e+00
7.996825396825396615e-01,1.570258180371330248e+00
7.997052154195011253e-01,8.069571248543905284e-02
7.997278911564625892e-01,-1.416234149217975968e+00
7.997505668934240530e-01,-2.783864022333047306e+00
7.997732426303855169e-01,-3.897331413564308900e+00
7.997959183673469807e-01,-4.654978471316834288e+00
7.998185941043084446e-01,-4.987633190395459160e+00
7.998412698412699084e-01,-4.864924709176522200e+00
7.998639455782312613e-01,-4.298056122316083361e+00
7.998866213151927251e-01,-3.338781655511082747e+00
7.999092970521541890e-01,-2.074681584708119253e+00
7.999319727891156528e-01,-6.211662923142355908e-01
7.999546485260771167e-01,8.890605223650489553e-01
7.999773242630385806e-01,2.318117485671719713e+00
8.000000000000000444e-01,3.535533905931027121e+00
8.000226757369615083e-01,4.430161545885264118e+00
8.000453514739229721e-01,4.920322284930066736e+00
8.000680272108843250e-01,4.961265205297793024e+00
8.000907029478457888e-01,4.549252281649289742e+00
8.001133786848072527e-01,3.721899657015477203e+00
8.001360544217687165e-01,2.554743347078622495e+00
8.001587301587301804e-01,1.154342918735230761e+00
8.001814058956916442e-01,-3.514472336903472494e-01
8.002040816326531081e-01,-1.825150796945627318e+00
8.002267573696145719e-01,-3.132220913796024853e+00
8.002494331065759248e-01,-4.153324103069406803e+00
8.002721088435373886e-01,-4.795235222027767641e+00
8.002947845804988525e-01,-4.999348777789688114e+00
8.003174603174603163e-01,-4.747029518234676004e+00
8.003401360544217802e-01,-4.061313801722295835e+00
8.003628117913832440e-01,-3.004806413169168078e+00
8.003854875283447079e-01,-1.673964843991564200e+00
8.004081632653061718e-01,-1.902928722073771173e-01
8.004308390022676356e-01,1.310752544659420593e+00
8.004535147392289884e-01,2.692128280370743809e+00
8.004761904761904523e-01,3.827716865647015076e+00
8.004988662131519161e-01,4.613840818046791803e+00
8.005215419501133800e-01,4.978728235931314750e+00
8.005442176870748439e-01,4.889065462093982184e+00
8.005668934240363077e-01,4.353038569187056339e+00
8.005895691609977716e-01,3.419585983924729344e+00
8.006122448979592354e-01,2.173930484402042840e+00
8.006349206349206993e-01,7.297984921606344155e-01
8.006575963718820521e-01,-7.809629742772756789e-01
8.006802721088435160e-01,-2.220423728392560747e+00
8.007029478458049798e-01,-3.457163228489588569e+00
8.007256235827664437e-01,-4.378269069972552607e+00
8.007482993197279075e-01,-4.899645713386869161e+00
8.007709750566893714e-01,-4.973692277142794715e+00
8.007936507936508352e-01,-4.593648424431258093e+00
8.008163265306122991e-01,-3.794211571520979653e+00
8.008390022675737629e-01,-2.648369067305984981e+00
8.008616780045351158e-01,-1.260734561150217647e+00
8.008843537414965796e-01,2.420030615687269182e-01
8.009070294784580435e-01,1.722646178859837951e+00
8.009297052154195073e-01,3.046014362930730357e+00
8.009523809523809712e-01,4.091286144250181778e+00
8.009750566893424351e-01,4.763029824995233419e+00
8.009977324263038989e-01,4.999916245509339774e+00
8.010204081632653628e-01,4.780318041780721394e+00
8.010430839002268266e-01,4.124284190347934143e+00
8.010657596371881795e-01,3.091709567750906551e+00
8.010884353741496433e-01,1.776866640842355016e+00
8.011111111111111072e-01,2.997985363334135789e-01
8.011337868480725710e-01,-1.204640711099423056e+00
8.011564625850340349e-01,-2.599098123775443803e+00
8.011791383219954987e-01,-3.756261895482148727e+00
8.012018140589569626e-01,-4.570484762639487997e+00
8.012244897959184264e-01,-4.967429436119762620e+00
8.012471655328798903e-01,-4.910855480834872111e+00
8.012698412698412431e-01,-4.405928011452811432e+00
8.012925170068027070e-01,-3.498746125400726825e+00
8.013151927437641708e-01,-2.272134126534450793e+00
8.013378684807256347e-01,-8.380797942190407745e-01
8.013605442176870985e-01,6.724899277792018015e-01
8.013832199546485624e-01,2.121662358928426251e+00
8.014058956916100263e-01,3.377130296408496601e+00
8.014285714285714901e-01,4.324271458265076085e+00
8.014512471655328429e-01,4.876613320531264506e+00
8.014739229024943068e-01,4.983727925003755388e+00
8.014965986394557707e-01,4.635835873870798984e+00
8.015192743764172345e-01,3.864699173626167550e+00
8.015419501133786984e-01,2.740721412962234371e+00
8.015646258503401622e-01,1.366520023950550167e+00
8.015873015873016261e-01,-1.324425308449952432e-01
8.016099773242630899e-01,-1.619313287315429672e+00
8.016326530612245538e-01,-2.958343243813201795e+00
8.016553287981859066e-01,-4.027281035214263838e+00
8.016780045351473705e-01,-4.728534293565757274e+00
8.017006802721088343e-01,-4.998079680376459777e+00
8.017233560090702982e-01,-4.811308118502362063e+00
8.017460317460317620e-01,-4.185271562829406378e+00
8.017687074829932259e-01,-3.177126183150393413e+00
8.017913832199546897e-01,-1.878914094209386487e+00
8.018140589569161536e-01,-4.091600529387674490e-01
8.018367346938776175e-01,1.097949668676998725e+00
8.018594104308389703e-01,2.504818282776102745e+00
8.018820861678004341e-01,3.683000859658209336e+00
8.019047619047618980e-01,4.524931151317105105e+00
8.019274376417233618e-01,4.953742223587757287e+00
8.019501133786848257e-01,4.930284288441610485e+00
8.019727891156462896e-01,4.456699019096022063e+00
8.019954648526077534e-01,3.576224018565469898e+00
8.020181405895692173e-01,2.369245293333722469e+00
8.020408163265306811e-01,9.459581352558614764e-01
8.020634920634920340e-01,-5.636935382890007062e-01
8.020861678004534978e-01,-2.021880863157331731e+00
8.021088435374149617e-01,-3.295473590685099374e+00
8.021315192743764255e-01,-4.268194673600017808e+00
8.021541950113378894e-01,-4.851236180672958476e+00
8.021768707482993532e-01,-4.991367323592752925e+00
8.021995464852608171e-01,-4.675794345625250870e+00
8.022222222222222809e-01,-3.933328571843334842e+00
8.022448979591837448e-01,-2.831755979666152445e+00
8.022675736961450976e-01,-1.471648443947342511e+00
8.022902494331065615e-01,2.281831981552318381e-02
8.023129251700680253e-01,1.515201806243575477e+00
8.023356009070294892e-01,2.869249709992213848e+00
8.023582766439909530e-01,3.961339550570290413e+00
8.023809523809524169e-01,4.691765213695331838e+00
8.024036281179138808e-01,4.993839965438730211e+00
8.024263038548753446e-01,4.839984847917494726e+00
8.024489795918366974e-01,4.244246595535496880e+00
8.024716553287981613e-01,3.261015189817037196e+00
8.024943310657596252e-01,1.980058138218534713e+00
8.025170068027210890e-01,5.183248394159398753e-01
8.025396825396825529e-01,-9.907307159968735677e-01
8.025623582766440167e-01,-2.409334088522376405e+00
8.025850340136054806e-01,-3.607968983171079724e+00
8.026077097505669444e-01,-4.477201886922165919e+00
8.026303854875284083e-01,-4.937673179349522989e+00
8.026530612244897611e-01,-4.947342543260680792e+00
8.026757369614512250e-01,-4.505327180677657140e+00
8.026984126984126888e-01,-3.651982410921482014e+00
8.027210884353741527e-01,-2.465217292362868573e+00
8.027437641723356165e-01,-1.053381645795946397e+00
8.027664399092970804e-01,4.546261167018358362e-01
8.027891156462585442e-01,1.921127217506404028e+00
8.028117913832200081e-01,3.212232373078217407e+00
8.028344671201814720e-01,4.210065678515540810e+00
8.028571428571428248e-01,4.823526495509529610e+00
8.028798185941042886e-01,4.996606799776152741e+00
8.029024943310657525e-01,4.713504627080053133e+00
8.029251700680272164e-01,4.000066768160068342e+00
8.029478458049886802e-01,2.921428996696926905e+00
8.029705215419501441e-01,1.576069273841366192e+00
8.029931972789116079e-01,8.681686259582342691e-02
8.030158730158730718e-01,-1.410361793992765955e+00
8.030385487528345356e-01,-2.778776598956557820e+00
8.030612244897958885e-01,-3.893493395926567402e+00
8.030839002267573523e-01,-4.652740264491958655e+00
8.031065759637188162e-01,-4.987199139213042365e+00
8.031292517006802800e-01,-4.866334441837322444e+00
8.031519274376417439e-01,-4.301180932398718681e+00
8.031746031746032077e-01,-3.343336252689593557e+00
8.031972789115646716e-01,-2.080250141308974676e+00
8.032199546485261354e-01,-6.272404077119752008e-01
8.032426303854875993e-01,8.830354054995237512e-01
8.032653061224489521e-01,2.312691451203504389e+00
8.032879818594104160e-01,3.531202342419392348e+00
8.033106575963718798e-01,4.427319918378783470e+00
8.033333333333333437e-01,4.919230029635494716e+00
8.033560090702948076e-01,4.962022043430866169e+00
8.033786848072562714e-01,4.551789115058395119e+00
8.034013605442177353e-01,3.725984876725787931e+00
8.034240362811791991e-01,2.560003978857187334e+00
8.034467120181405519e-01,1.160298675026588011e+00
8.034693877551020158e-01,-3.453401042199931714e-01
8.034920634920634797e-01,-1.819449865793712151e+00
8.035147392290249435e-01,-3.127446667155026727e+00
8.035374149659864074e-01,-4.149912422277518331e+00
8.035600907029478712e-01,-4.793497588270028587e+00
8.035827664399093351e-01,-4.999443834337181869e+00
8.036054421768707989e-01,-4.748948586574133657e+00
8.036281179138322628e-01,-4.064881673875563983e+00
8.036507936507936156e-01,-3.009697347941323819e+00
8.036734693877550795e-01,-1.679732306579250878e+00
8.036961451247165433e-01,-1.964103021990659115e-01
8.037188208616780072e-01,1.304843659165522585e+00
8.037414965986394710e-01,2.686967411493814684e+00
8.037641723356009349e-01,3.823775192723112504e+00
8.037868480725623987e-01,4.611478209731926015e+00
8.038095238095238626e-01,4.978160394705765768e+00
8.038321995464853265e-01,4.890344230987365926e+00
8.038548752834466793e-01,4.356047198576154855e+00
8.038775510204081431e-01,3.424049790603755916e+00
8.039002267573696070e-01,2.179441929708787473e+00
8.039229024943310709e-01,7.358543896649266669e-01
8.039455782312925347e-01,-7.749155186562448616e-01
8.039682539682539986e-01,-2.214936838012862008e+00
8.039909297052154624e-01,-3.452737847945583027e+00
8.040136054421769263e-01,-4.375309229679612777e+00
8.040362811791383901e-01,-4.898421642181779667e+00
8.040589569160997430e-01,-4.974315730835316529e+00
8.040816326530612068e-01,-4.596062482664825311e+00
8.041043083900226707e-01,-3.798195834516492120e+00
8.041269841269841345e-01,-2.653559777999610514e+00
8.041496598639455984e-01,-1.266657815685451105e+00
8.041723356009070622e-01,2.358880471746611640e-01
8.041950113378685261e-01,1.716897695976943083e+00
8.042176870748299899e-01,3.041157239143791990e+00
8.042403628117914538e-01,4.087763827466480038e+00
8.042630385487528066e-01,4.761163897282252755e+00
8.042857142857142705e-01,4.999877063188069570e+00
8.043083900226757343e-01,4.782109182136636605e+00
8.043310657596371982e-01,4.127742125040398946e+00
8.043537414965986621e-01,3.096518592670892023e+00
8.043764172335601259e-01,1.782587699458832109e+00
8.043990929705215898e-01,3.059093048475086118e-01
8.044217687074830536e-01,-1.198698136424224403e+00
8.044444444444444065e-01,-2.593866290796208673e+00
8.044671201814058703e-01,-3.752218462486070827e+00
8.044897959183673342e-01,-4.567998888800913093e+00
8.045124716553287980e-01,-4.966728077876398473e+00
8.045351473922902619e-01,-4.912002671112152719e+00
8.045578231292517257e-01,-4.408819013550725252e+00
8.045804988662131896e-01,-3.503116995290215918e+00
8.046031746031746534e-01,-2.277585810555477153e+00
8.046258503401361173e-01,-8.441145620567778174e-01
8.046485260770974701e-01,6.664230411077708416e-01
8.046712018140589340e-01,2.116117250789847137e+00
8.046938775510203978e-01,3.372613226619804561e+00
8.047165532879818617e-01,4.321194828307157287e+00
8.047392290249433255e-01,4.875258021963357891e+00
8.047619047619047894e-01,4.984217694489340822e+00
8.047845804988662533e-01,4.638125996214324864e+00
8.048072562358277171e-01,3.868580564197058536e+00
8.048299319727891810e-01,2.745839706793700152e+00
8.048526077097505338e-01,1.372407928751000261e+00
8.048752834467119976e-01,-1.263225717064952180e-01
8.048979591836734615e-01,-1.613520016630513920e+00
8.049206349206349254e-01,-2.953405578256474318e+00
8.049433106575963892e-01,-4.023649776015088442e+00
8.049659863945578531e-01,-4.726540969065455400e+00
8.049886621315193169e-01,-4.997906278026238880e+00
8.050113378684807808e-01,-4.812970469668257145e+00
8.050340136054422446e-01,-4.188617897419920411e+00
8.050566893424035975e-01,-3.181850985990245739e+00
8.050793650793650613e-01,-1.884585998111426575e+00
8.051020408163265252e-01,-4.152612218284001400e-01
8.051247165532879890e-01,1.091976262079658255e+00
8.051473922902494529e-01,2.499518001259575239e+00
8.051700680272109167e-01,3.678857610737826356e+00
